LATITUDE;LONGITUDE;PADRAO;CHURRASQUEIRA;PISCINA;PLAYGROUND;PORTARIA;SALAO_FESTAS;QUADRA_POLIESPORTIVA;VAGAS_GARAGEM;BANHEIROS;QUARTOS;AREA;VALOR
-23.47;-46.60;2;1;1;1;0;1;0;2;1;3;71.23;450000
-23.47;-46.60;2;1;1;1;1;1;0;1;1;2;120.01;530000
-23.47;-46.60;2;1;1;0;0;1;0;1;1;2;120.01;500000
-23.47;-46.60;2;0;0;0;0;0;0;0;1;1;32.08;205000
-23.47;-46.60;1;0;0;0;1;1;0;1;0;0;57.6;340000
-23.47;-46.60;2;1;1;1;1;1;1;1;0;2;49.43;365000
-23.47;-46.60;2;1;1;1;1;1;0;1;0;2;49.43;318000
-23.47;-46.60;2;1;0;1;1;1;0;1;1;3;66.57;500000
-23.47;-46.60;2;1;1;1;1;1;1;1;0;2;49;339000
-23.47;-46.60;2;1;1;1;1;1;0;1;0;2;49.43;318000
-23.47;-46.60;2;1;1;1;1;1;0;1;0;2;49.43;320000
-23.47;-46.60;2;1;1;1;1;1;1;1;0;2;49.43;332000
-23.47;-46.60;2;1;1;1;1;1;0;1;0;2;49.43;320000
-23.47;-46.60;2;1;1;1;1;1;0;1;0;2;49.43;360000
-23.47;-46.60;2;1;1;1;1;1;0;1;1;2;49.43;355000
-23.47;-46.60;2;1;1;1;1;1;0;1;0;2;49.43;332000
-23.47;-46.60;2;1;1;0;1;1;0;1;0;2;49;310000
-23.47;-46.60;2;1;1;1;1;1;1;1;0;2;49.43;330000
-23.47;-46.60;2;1;1;1;1;1;1;1;0;2;49.43;311000
-23.47;-46.60;2;1;1;1;1;1;0;1;0;2;49.43;325000
-23.47;-46.60;2;1;1;1;1;1;0;1;1;3;66.57;450000
-23.47;-46.60;2;1;1;1;1;1;0;1;0;2;49;347000
-23.47;-46.60;2;1;1;1;1;1;0;1;0;2;49;347000
-23.47;-46.60;2;1;1;1;1;1;0;1;0;2;49;347000
-23.47;-46.60;2;1;1;1;1;1;0;1;1;3;66.57;445000
-23.47;-46.60;2;1;1;1;1;1;1;1;0;2;49.43;315000
-23.47;-46.60;2;1;1;1;1;1;1;1;0;2;49.93;292000
-23.47;-46.60;2;0;0;0;0;0;0;1;0;2;49;340000
-23.47;-46.60;2;1;1;1;1;1;0;1;1;2;68.02;440000
-23.47;-46.60;2;1;1;1;1;1;0;1;0;2;55.9;336000
-23.47;-46.59;2;1;1;1;1;1;0;1;0;2;72.24;370000
-23.28;-46.35;2;1;1;1;1;1;0;2;1;2;51.65;300000
-23.47;-46.60;2;1;1;1;1;1;1;2;0;2;55.28;400000
-23.47;-46.59;2;1;0;1;1;1;1;2;0;2;49.45;310000
-23.47;-46.59;2;1;0;0;1;1;1;1;0;2;53.16;263000
-23.47;-46.59;2;1;0;1;1;1;0;1;0;2;53.16;257000
-23.56;-46.45;2;1;0;0;1;1;0;1;0;2;50.05;305000
-23.46;-46.59;2;0;0;1;1;1;0;1;0;2;68.06;350000
-23.46;-46.60;2;0;1;1;1;1;0;1;1;3;77.75;470000
-23.46;-46.60;2;1;0;1;1;1;0;1;0;2;63;260000
-23.46;-46.60;2;1;0;1;1;1;1;1;0;2;63;261000
-23.46;-46.60;2;1;0;1;1;1;1;1;0;2;63;275000
-23.46;-46.60;2;1;0;1;0;1;1;1;0;2;63;253000
-23.46;-46.59;1;0;0;0;0;0;0;1;0;2;66.7;250000
-23.46;-46.59;2;1;1;1;1;1;1;1;0;2;50.89;280000
-23.46;-46.59;2;0;0;0;1;0;0;1;0;2;66.7;267000
-23.48;-46.61;2;0;0;0;0;0;0;0;0;2;74.6;240000
-23.48;-46.61;2;1;0;1;1;1;1;1;0;2;52.84;317000
-23.48;-46.61;1;0;0;0;0;0;0;1;0;2;94;350000
-23.48;-46.62;2;0;0;0;0;0;0;0;0;2;65.85;295000
-23.48;-46.62;2;1;1;1;1;1;0;2;1;3;92.43;693000
-23.48;-46.62;2;1;1;1;1;1;1;2;1;3;93.3;630000
-23.48;-46.62;2;0;0;1;1;1;0;3;1;3;169.04;750000
-23.48;-46.62;2;0;0;1;1;1;0;3;1;3;169.04;750000
-23.47;-46.62;2;0;0;0;0;0;0;0;0;2;68.4;225000
-23.48;-46.61;2;0;0;0;0;0;0;1;0;2;62.02;318000
-23.48;-46.62;2;1;1;1;1;1;0;3;3;3;131.72;993000
-23.48;-46.62;2;1;1;0;1;1;0;3;3;3;131.72;1170000
-23.48;-46.62;2;0;1;1;1;1;0;4;3;3;131.72;745600
-23.48;-46.62;2;1;1;0;1;1;0;4;3;3;131.72;932000
-23.48;-46.61;2;0;0;1;1;1;0;;0;2;69.93;340794
-23.48;-46.61;2;1;1;1;1;1;1;4;1;3;162.4;850000
-23.48;-46.61;2;1;1;1;1;1;0;2;1;3;166;1050000
-23.48;-46.61;2;1;0;1;1;1;0;1;0;3;73.54;380000
-23.46;-46.61;2;0;1;1;1;1;0;1;0;2;75.05;365000
-23.46;-46.60;2;0;0;0;0;0;0;1;0;3;86.78;300000
-23.46;-46.60;2;0;0;0;0;0;0;1;0;0;86.78;300000
-23.28;-46.36;2;0;0;0;0;0;0;0;0;3;86.78;315000
-23.46;-46.60;2;0;0;0;0;0;0;1;0;3;86.78;360000
-23.46;-46.61;2;0;0;1;0;1;1;0;0;2;57.71;241000
-23.46;-46.61;2;1;0;1;1;1;1;0;0;2;57.7;260000
-23.46;-46.61;2;0;0;1;1;1;1;1;0;2;57.7;250000
-23.47;-46.61;2;1;0;1;1;0;0;1;0;3;70.53;292000
-23.46;-46.60;1;0;0;1;1;1;1;1;0;2;60.97;233000
-23.46;-46.61;2;1;0;0;1;1;0;0;0;2;64.22;230000
-23.46;-46.61;2;0;0;1;1;0;0;1;0;0;63.48;240000
-23.46;-46.61;2;0;1;1;1;1;1;1;0;3;84.53;500000
-23.46;-46.61;2;0;0;0;1;0;0;1;0;3;79.64;364000
-23.47;-46.64;2;0;0;1;1;0;1;0;0;2;55.52;208000
-23.46;-46.60;2;1;1;1;1;1;0;2;1;3;100.06;800000
-23.46;-46.60;2;1;1;1;1;1;1;1;1;2;70;508000
-23.47;-46.60;2;1;1;1;1;1;1;2;1;3;100.06;750000
-23.46;-46.60;2;1;1;1;1;1;1;1;1;2;70;540000
-23.46;-46.60;2;1;1;1;1;1;1;1;1;2;70;497000
-23.46;-46.60;2;1;1;1;1;1;1;1;1;2;70;403000
-23.46;-46.60;2;1;1;1;1;1;1;1;1;2;70;485000
-23.46;-46.60;2;1;1;1;1;1;1;1;1;2;70;520000
-23.46;-46.60;2;1;1;1;1;1;1;1;1;2;70;483500
-23.46;-46.60;2;0;1;1;0;1;1;1;1;2;70;450000
-23.47;-46.60;2;1;1;1;1;1;1;1;1;3;70;530000
-23.46;-46.60;2;1;1;1;1;1;1;2;1;3;100.06;775000
-23.46;-46.60;2;1;0;1;1;1;0;1;0;2;46.35;274000
-23.46;-46.60;2;1;1;1;1;1;1;1;1;2;70;490000
-23.46;-46.60;2;1;1;1;1;1;1;1;1;2;70;540000
-23.46;-46.60;2;1;0;1;1;1;0;1;0;2;46.35;274000
-23.43;-46.59;2;0;0;1;1;1;1;1;0;2;46.96;180000
-23.43;-46.59;1;0;0;1;1;0;0;0;0;2;45.78;190000
-23.43;-46.59;2;0;0;0;0;1;0;0;0;2;45.78;175000
-23.73;-46.99;2;0;0;0;1;1;1;1;0;2;46.96;165000
-23.43;-46.59;1;0;0;0;1;1;0;1;0;2;46.96;153000
-23.46;-46.60;1;0;0;0;0;0;0;0;0;3;73.42;248000
-23.41;-46.58;1;1;0;1;1;1;1;1;0;2;62.09;200000
-23.41;-46.58;1;1;0;1;1;1;0;1;0;0;49.1;210000
-23.41;-46.58;1;1;0;1;1;1;1;1;0;2;49.1;200000
-23.41;-46.58;1;1;0;1;1;1;1;1;0;2;49.1;190000
-23.41;-46.58;2;1;0;1;0;0;1;1;0;2;49.1;210000
-23.41;-46.58;1;1;0;1;1;1;1;1;0;2;49.1;200000
-23.46;-46.62;2;0;0;0;0;0;0;0;0;2;61.8;275000
-23.45;-46.62;2;1;1;0;1;1;0;2;1;3;96;620000
-23.46;-46.62;2;0;0;0;0;0;0;0;0;1;38;205000
-23.45;-46.61;2;0;0;0;0;0;0;0;0;2;62.64;240000
-23.45;-46.62;2;1;1;1;1;1;1;2;1;3;105.45;679000
-23.45;-46.62;2;1;1;1;1;1;0;2;1;3;105.45;723500
-23.45;-46.62;2;1;1;1;1;1;0;2;1;3;105.45;690000
-23.45;-46.62;2;1;1;1;1;1;1;2;0;0;105.45;697000
-23.45;-46.62;2;0;1;1;1;1;1;2;1;3;117.32;679000
-23.45;-46.62;2;0;0;1;0;1;1;1;0;2;51.11;225000
-23.45;-46.62;2;0;0;1;1;1;1;1;0;2;51.11;270000
-23.45;-46.62;2;0;0;1;1;0;0;1;0;0;51.11;265000
-23.45;-46.62;2;0;0;0;0;0;0;1;0;2;51.11;276000
-23.45;-46.62;2;0;0;0;1;1;0;1;0;2;47.95;315000
-23.45;-46.62;2;0;0;0;1;1;0;1;1;2;47.95;311400
-23.48;-46.63;2;1;1;1;1;1;1;2;1;2;91.72;720000
-23.48;-46.62;2;1;1;1;1;1;0;1;0;2;75.3;420000
-23.48;-46.62;2;1;1;1;1;1;1;0;1;3;95.5;443000
-23.48;-46.62;2;1;1;1;1;1;1;3;3;3;252.28;1743000
-23.48;-46.62;2;1;1;0;1;1;1;3;3;4;249.33;896000
-23.48;-46.62;2;1;1;1;1;1;0;2;3;3;106.43;888000
-23.48;-46.63;2;1;1;1;1;1;1;2;1;3;91.72;657941
-23.49;-46.62;2;0;0;0;1;0;0;0;0;2;80.99;345000
-23.49;-46.62;2;0;0;0;1;0;0;0;0;2;80.99;345000
-23.49;-46.62;2;0;0;0;1;1;0;0;0;2;61.07;350000
-23.49;-46.62;2;1;1;1;1;1;1;2;1;3;90.88;530000
-23.49;-46.62;2;0;0;0;1;1;0;0;0;2;61.07;330000
-23.49;-46.62;2;1;1;1;1;1;0;4;3;4;253.24;1500000
-23.49;-46.62;2;1;1;1;1;1;1;2;1;3;121.19;450000
-23.49;-46.62;2;1;1;1;1;1;1;0;1;3;121.19;500000
-23.48;-46.62;2;1;1;1;1;1;1;2;1;3;77.24;550000
-23.48;-46.62;2;1;1;1;1;1;1;1;1;3;67.26;435000
-23.48;-46.62;2;1;1;1;1;1;1;3;1;3;171.4;936000
-23.48;-46.62;2;1;1;1;1;1;0;2;1;3;77.24;623000
-23.48;-46.62;2;1;1;1;1;1;0;2;1;3;123.36;584000
-23.48;-46.63;3;1;1;1;1;1;1;3;3;3;174.12;1400000
-23.49;-46.62;2;1;1;0;1;1;0;2;1;3;125.83;885000
-23.49;-46.62;2;1;1;0;1;1;1;3;3;3;146.08;880000
-23.49;-46.62;2;0;1;1;1;1;0;2;1;3;110.4;590000
-23.49;-46.62;2;1;1;1;1;1;0;4;0;0;175.05;1400000
-23.49;-46.62;2;1;1;1;1;1;1;4;3;3;175.05;1795000
-23.49;-46.62;2;0;0;0;1;1;0;1;0;3;111.79;440000
-23.49;-46.62;2;0;0;0;1;1;0;1;0;3;111.79;530000
-23.49;-46.62;3;0;1;1;1;1;0;2;0;0;101;710000
-23.49;-46.62;2;0;1;0;1;1;0;2;2;4;136.7;750000
-23.49;-46.62;2;0;1;1;1;1;1;3;2;4;208.72;1155000
-23.49;-46.63;2;1;1;1;1;1;0;2;1;3;87.56;600000
-23.49;-46.63;2;1;1;1;1;1;1;4;4;4;230.72;1560000
-23.49;-46.62;3;1;1;1;1;1;1;3;3;3;208.72;1475000
-23.49;-46.62;3;0;1;0;1;1;1;7;4;4;399.5;3643000
-23.49;-46.62;3;0;1;0;1;1;0;5;4;4;214.2;2301400
-23.45;-46.56;2;0;1;1;1;1;1;2;0;0;139.86;845000
-23.48;-46.63;2;0;1;1;1;1;1;2;1;3;91.34;470000
-23.48;-46.62;2;1;1;1;1;1;1;3;2;4;139.57;948800
-23.48;-46.62;2;1;0;1;1;1;0;2;1;3;157.57;750000
-23.48;-46.62;2;0;0;0;1;1;0;2;1;3;157.57;880000
-23.48;-46.63;2;1;1;1;1;1;1;3;2;3;100.55;780000
-23.48;-46.62;2;1;1;1;1;1;1;3;0;0;143.78;950000
-23.48;-46.62;1;0;0;0;0;0;0;0;0;2;106.35;335000
-23.48;-46.62;2;0;0;0;0;0;0;1;0;2;79.68;450000
-23.48;-46.63;2;0;0;0;1;0;0;1;1;2;59.13;323000
-23.48;-46.63;2;0;0;0;1;1;0;1;0;2;59.13;309000
-23.48;-46.62;1;1;1;0;1;0;0;4;1;3;101.54;450000
-23.47;-46.62;2;1;1;1;1;1;0;2;0;3;68.76;370000
-23.47;-46.62;2;1;1;1;1;1;1;1;0;3;68.76;300000
-23.47;-46.62;2;0;1;0;0;1;0;1;0;2;60.38;318000
-23.47;-46.62;2;0;0;0;0;0;0;1;1;3;79.68;380000
-23.47;-46.62;2;0;1;1;0;1;1;1;0;2;55.11;250000
-23.47;-46.62;2;1;1;1;0;1;1;1;0;2;57.5;304000
-23.47;-46.62;2;0;0;0;1;0;0;1;0;2;57.5;326578
-23.47;-46.62;2;0;1;1;1;1;0;1;0;2;63.92;405450
-23.47;-46.62;1;0;1;0;1;1;0;1;0;0;60.09;270000
-23.49;-46.62;2;1;1;1;1;1;0;2;1;2;51.78;350000
-23.47;-46.62;2;1;1;0;1;1;0;1;0;2;70.71;361000
-23.47;-46.62;2;1;1;1;1;1;1;2;1;3;93.38;600000
-23.47;-46.62;2;0;0;0;1;1;0;1;0;2;63.9;315652
-23.47;-46.62;2;1;1;0;1;1;0;2;1;3;67.85;403000
-23.47;-46.62;2;1;1;1;1;1;0;2;1;3;67.85;390000
-23.47;-46.62;2;0;0;0;1;0;0;2;0;0;33.4;340000
-23.48;-46.62;2;1;0;1;1;1;1;0;1;3;94.2;530000
-23.47;-46.63;2;1;1;1;0;1;0;1;0;2;58.72;367000
-23.77;-46.63;2;0;0;0;1;0;0;1;1;3;86.6;461000
-23.47;-46.63;2;0;1;1;0;1;1;3;3;3;120.75;750000
-23.47;-46.63;2;1;1;1;1;1;1;1;0;2;47.26;265000
-23.48;-46.63;2;1;1;0;1;1;0;2;1;3;84;430000
-23.48;-46.63;2;1;1;0;0;1;0;2;1;3;84;404846
-23.48;-46.63;1;1;1;1;1;1;0;2;1;2;84;488244
-23.46;-46.63;2;0;1;1;1;1;0;1;0;2;62.17;359000
-23.46;-46.63;2;0;1;0;1;1;0;1;0;2;62.17;360000
-23.48;-46.63;2;1;0;1;1;1;0;3;0;3;205.18;1121000
-23.47;-46.62;2;1;1;1;1;1;1;1;1;3;66.16;398600
-23.47;-46.62;2;1;1;1;1;1;1;1;0;0;66.16;360000
-23.47;-46.63;2;0;0;1;1;1;0;0;0;3;74.41;330000
-23.47;-46.63;2;1;1;1;0;1;1;1;1;2;48.99;272000
-23.47;-46.63;2;1;1;1;1;1;0;1;0;2;48.99;340000
-23.47;-46.63;2;1;1;1;1;1;1;1;1;2;49.92;335000
-23.47;-46.63;2;0;0;0;0;0;0;1;0;2;48.99;316150
-23.47;-46.63;2;1;1;1;1;1;1;1;1;2;48.99;300000
-23.47;-46.63;2;1;1;1;1;1;0;1;1;2;48.99;385051
-23.47;-46.63;2;1;1;1;1;1;1;2;1;3;134.02;620000
-23.47;-46.63;2;1;1;1;1;1;0;3;0;0;141.29;750000
-23.47;-46.63;2;1;1;1;1;1;0;2;1;2;76.77;455000
-23.47;-46.63;2;1;1;1;1;1;1;2;1;4;136.38;750000
-23.47;-46.63;2;0;1;1;1;1;0;2;2;4;136.38;665000
-23.47;-46.63;2;1;0;1;0;1;0;1;0;2;49.18;300000
-23.47;-46.63;1;0;0;1;0;1;0;1;0;2;95.48;240000
-23.47;-46.63;2;1;0;1;1;1;0;1;0;2;48.33;240000
-23.47;-46.63;2;1;0;1;1;1;0;1;0;2;48.33;300000
-23.47;-46.63;2;0;0;1;1;1;0;1;0;2;43.38;212000
-23.46;-46.63;2;0;1;0;0;1;1;1;1;3;68.58;310000
-23.46;-46.63;2;0;1;1;1;1;0;1;1;3;68.58;260000
-23.46;-46.63;2;1;1;1;1;1;1;1;1;2;68.58;361316
-23.47;-46.63;2;0;1;1;1;1;1;1;0;0;68.58;270000
-23.47;-46.63;2;0;0;0;0;0;0;0;0;2;64.6;190000
-23.47;-46.63;1;0;0;0;0;0;0;0;0;3;75.28;292000
-23.47;-46.63;1;0;0;0;0;0;0;0;0;2;64.6;245000
-23.47;-46.63;1;0;0;0;0;0;0;0;0;2;64.6;261000
-23.47;-46.63;1;0;0;0;0;0;0;0;0;3;64.6;236000
-23.47;-46.63;1;0;0;0;0;0;0;0;0;3;75.28;261000
-23.47;-46.63;1;0;0;0;0;0;0;2;1;3;75.28;315000
-23.47;-46.63;2;0;0;0;0;0;0;0;0;2;64.6;260000
-23.46;-46.63;2;0;0;0;0;0;0;0;0;3;75.28;230000
-23.46;-46.63;2;0;0;0;0;0;0;1;0;3;75.28;250000
-23.46;-46.63;1;0;0;0;0;0;0;0;0;2;64.6;240000
-23.46;-46.63;2;0;0;0;0;0;0;0;0;3;75.28;250000
-23.47;-46.63;1;0;0;0;0;0;0;0;0;2;78.51;230000
-23.46;-46.63;2;0;0;0;0;0;0;0;1;3;75.28;350000
-23.47;-46.63;1;0;0;1;1;1;0;1;1;2;61.43;350000
-23.47;-46.63;2;0;0;1;1;1;0;1;1;3;66.3;322000
-23.47;-46.63;2;0;0;1;1;1;1;1;1;3;66.3;357000
-23.47;-46.63;2;1;0;1;1;1;1;1;1;3;66.3;330000
-23.46;-46.63;2;0;0;0;1;1;0;0;2;4;84.18;680000
-23.47;-46.63;2;1;0;1;1;1;0;1;0;2;61.43;315000
-23.48;-46.63;2;1;1;1;0;1;1;2;1;3;83.68;640000
-23.48;-46.64;2;0;1;1;1;1;0;1;1;2;72.17;445000
-23.48;-46.64;2;1;1;1;1;1;1;1;1;2;72.17;450000
-23.48;-46.64;2;1;1;1;1;1;0;1;1;2;57.74;410000
-23.48;-46.64;2;0;1;0;0;1;1;1;1;2;54.69;432000
-23.48;-46.64;2;1;1;1;1;1;0;1;1;2;54.69;405000
-23.48;-46.64;2;1;1;1;1;1;1;1;1;2;72.17;409000
-23.48;-46.64;2;1;1;1;1;1;1;2;1;3;93.67;580000
-23.48;-46.64;2;1;0;1;1;1;0;2;2;2;96.54;656000
-23.48;-46.64;2;1;1;1;1;1;1;2;1;3;93.67;660000
-23.48;-46.64;2;1;1;1;1;1;0;1;1;2;56.8;377000
-23.48;-46.64;2;1;1;1;1;1;1;1;1;1;57.74;400000
-23.48;-46.64;2;0;1;1;1;1;0;1;1;2;72.17;435000
-23.48;-46.64;2;0;1;1;1;1;0;1;1;2;72.17;510000
-23.48;-46.64;2;1;1;1;1;1;1;1;1;2;56.8;420000
-23.48;-46.64;2;1;0;1;1;1;1;1;0;2;67.28;342000
-23.48;-46.64;2;1;1;1;1;1;0;2;1;3;93.67;568580
-23.48;-46.64;2;0;0;1;1;1;0;0;0;2;82.5;420000
-23.48;-46.64;2;1;1;1;1;1;1;1;1;2;54.69;395000
-23.48;-46.64;2;1;1;1;1;1;1;1;1;1;57.74;400000
-23.48;-46.64;2;1;1;1;1;1;1;1;1;2;56.8;390000
-23.56;-46.45;2;0;1;1;0;1;1;1;1;2;72.17;455000
-23.48;-46.64;2;0;1;1;1;1;1;1;1;2;72.17;436000
-23.48;-46.64;2;0;0;1;1;1;1;1;0;2;40.3;230000
-23.48;-46.64;2;1;1;0;1;1;1;1;0;0;40.3;253500
-23.48;-46.64;2;1;1;1;1;1;1;1;0;2;40.3;232000
-23.47;-46.65;2;1;1;1;1;1;1;1;0;2;42.74;250000
-23.47;-46.65;2;1;0;1;1;1;0;2;0;2;51.55;269000
-23.47;-46.65;2;1;1;1;1;1;0;1;0;2;42.74;223000
-23.48;-46.64;2;1;1;0;1;1;0;1;0;2;40.3;235000
-23.47;-46.65;1;0;1;1;1;1;1;1;0;2;42.74;215000
-23.48;-46.64;2;0;0;1;1;1;1;1;0;2;40.3;240000
-23.48;-46.63;2;1;0;1;1;1;1;2;0;2;53.24;430000
-23.48;-46.63;2;1;1;1;1;1;0;1;1;2;60;318471
-23.48;-46.64;2;0;1;1;0;1;0;1;0;2;48.9;330000
-23.48;-46.63;2;0;0;0;1;0;0;1;0;0;55.99;290000
-23.48;-46.63;2;1;1;1;1;1;1;1;0;2;55.99;325000
-23.48;-46.64;2;1;1;1;1;1;0;1;0;2;56.76;335000
-23.48;-46.63;2;1;1;1;1;1;1;1;0;2;55.99;305000
-23.48;-46.64;2;1;1;1;1;1;1;2;1;3;85.23;590000
-23.48;-46.64;2;0;1;1;1;1;0;1;0;2;48.9;343000
-23.56;-46.45;2;1;1;1;1;1;1;1;0;2;51.9;285000
-23.48;-46.63;2;1;1;1;1;1;1;2;1;3;111.98;610000
-23.48;-46.64;2;1;1;1;1;1;1;2;1;2;84.12;603000
-23.48;-46.64;2;1;1;1;1;1;1;1;0;2;48.9;295000
-23.48;-46.63;2;1;1;1;1;1;1;1;0;2;51.9;372000
-23.48;-46.63;2;1;1;0;1;1;0;2;1;3;75.5;439000
-23.48;-46.63;2;1;1;1;1;1;1;1;0;0;55.99;260000
-23.48;-46.64;2;1;1;1;1;1;1;2;1;3;84.12;550000
-23.48;-46.64;2;1;1;1;1;1;1;2;1;3;84.12;550000
-23.48;-46.63;2;1;1;1;1;1;1;1;0;2;55.99;350000
-23.48;-46.63;2;1;1;1;1;1;0;2;1;3;77.08;550000
-23.47;-46.63;2;1;1;1;1;1;1;2;0;0;121.05;760000
-23.48;-46.63;2;1;1;1;1;1;1;2;1;3;121.05;850000
-23.47;-46.63;2;1;1;1;1;1;0;2;2;4;121.05;871000
-23.47;-46.63;2;1;1;1;1;1;1;2;1;3;121.05;975000
-23.47;-46.63;2;1;1;1;1;1;1;2;1;3;121.05;860000
-23.47;-46.63;2;1;1;1;1;1;1;2;3;3;85.51;730000
-23.47;-46.63;2;1;1;1;1;1;1;2;1;3;121.05;885000
-23.47;-46.63;2;1;1;1;1;1;1;2;1;3;67.33;495000
-23.47;-46.64;2;1;1;1;1;1;0;1;0;2;62.54;276000
-23.47;-46.64;2;1;1;1;1;1;1;2;1;3;98.68;475000
-23.47;-46.64;2;1;1;1;1;1;0;1;1;3;62.65;380000
-23.47;-46.64;2;1;1;1;1;1;1;1;0;2;62.54;340000
-23.47;-46.64;2;1;1;1;1;1;1;1;0;2;62.54;350000
-23.47;-46.64;2;1;1;1;1;1;1;1;0;2;62.54;280000
-23.47;-46.64;2;1;1;1;1;1;0;1;0;2;62.54;276000
-23.47;-46.64;2;1;1;1;1;1;0;1;0;2;62.54;300000
-23.47;-46.64;2;1;1;1;1;1;1;1;0;2;62.54;310000
-23.48;-46.64;2;1;0;0;0;1;1;2;1;2;61.6;305000
-23.48;-46.64;2;0;0;0;0;0;0;1;1;2;61.6;290000
-23.48;-46.64;2;1;1;1;1;1;1;1;0;2;60.69;357000
-23.48;-46.64;2;1;1;1;1;1;1;2;2;2;104.41;653000
-23.48;-46.64;2;1;1;0;0;1;1;2;1;3;74.51;425000
-23.48;-46.64;2;1;1;1;1;1;0;2;1;3;74.5;506000
-23.47;-46.64;2;1;0;1;1;1;0;1;0;2;51.86;270000
-23.47;-46.64;2;1;0;1;1;1;1;1;0;2;51.86;250000
-23.47;-46.64;2;1;0;1;0;1;0;1;0;3;61.65;296000
-23.48;-46.64;2;1;1;1;1;1;1;2;1;3;92.98;642000
-23.48;-46.64;2;1;1;1;1;1;1;2;1;1;92.98;668000
-23.47;-46.64;2;1;1;1;1;1;1;2;0;0;75.83;497000
-23.48;-46.64;2;1;1;1;1;1;1;2;3;3;142.07;870000
-23.47;-46.64;2;1;1;1;1;1;1;2;1;3;188.66;539000
-23.47;-46.64;2;1;1;1;1;1;1;1;0;0;74.35;415000
-23.47;-46.64;2;1;1;1;1;1;0;1;1;3;74.35;360000
-23.47;-46.64;2;0;1;1;1;1;1;1;1;3;74.35;360000
-23.47;-46.64;2;0;1;1;1;1;1;1;1;3;74.35;400000
-23.47;-46.64;2;0;1;1;1;1;0;1;1;2;57.17;340000
-23.47;-46.64;2;1;1;1;1;1;0;1;0;0;74.35;380000
-23.47;-46.64;2;0;1;1;1;1;1;1;1;3;74.35;420000
-23.47;-46.64;2;0;1;1;1;1;1;1;1;3;74.35;420000
-23.48;-46.63;2;1;1;0;0;1;1;2;1;3;92.09;612000
-23.47;-46.64;1;1;1;0;0;1;1;1;0;1;39.55;220000
-23.47;-46.65;2;0;0;1;0;1;1;1;0;2;63.7;265000
-23.47;-46.64;2;0;0;1;1;1;0;1;0;2;66.73;322000
-23.47;-46.64;2;1;0;1;1;1;0;1;0;2;57.57;320000
-23.47;-46.65;2;0;1;0;1;1;0;1;0;2;51.9;280000
-23.47;-46.64;2;0;0;1;0;1;0;1;0;2;42.74;220000
-23.47;-46.64;2;0;0;1;1;0;1;1;0;2;64;268600
-23.47;-46.64;1;0;0;1;1;0;1;1;0;2;42.74;225000
-23.47;-46.64;2;0;0;0;1;0;0;1;0;2;42.74;200000
-23.47;-46.64;2;0;0;0;1;0;1;1;0;2;42.74;217000
-23.47;-46.64;1;0;0;0;1;0;1;1;0;2;42.74;230000
-23.47;-46.63;2;1;1;0;1;1;1;2;1;2;52.71;344000
-23.47;-46.63;2;1;1;0;1;1;1;2;1;2;52.71;344000
-23.47;-46.64;2;1;1;1;1;1;0;1;0;2;57.1;330000
-23.47;-46.64;2;1;1;1;1;1;1;0;0;0;57.1;330000
-23.47;-46.64;2;1;1;1;1;1;1;1;0;2;53.43;330000
-23.47;-46.64;2;1;0;0;1;1;1;1;0;2;53.43;306000
-23.47;-46.64;2;1;1;1;1;1;0;2;1;2;55.01;426000
-23.47;-46.64;2;1;1;1;1;1;1;1;1;2;55.01;306000
-23.47;-46.64;2;0;0;0;0;0;0;1;0;1;26.31;180000
-23.47;-46.64;2;1;0;1;1;0;1;1;0;2;51.73;290831
-23.47;-46.64;2;1;0;1;1;1;1;1;0;2;51.73;292000
-23.47;-46.64;2;1;0;1;1;1;0;1;0;2;46.37;280000
-23.47;-46.64;2;1;0;1;0;1;1;1;0;2;47.84;310000
-23.47;-46.64;2;0;0;1;1;1;1;1;0;2;47.84;285000
-23.47;-46.64;2;1;0;0;1;1;1;1;0;2;46.37;274000
-23.47;-46.64;2;1;0;1;1;1;0;1;0;2;46.37;256000
-23.47;-46.64;2;1;0;1;1;1;0;1;0;2;47.94;265000
-23.47;-46.64;2;1;0;1;1;1;0;1;0;2;47.94;265000
-23.47;-46.64;2;1;0;1;1;1;0;1;0;2;47.94;265000
-23.47;-46.64;1;0;0;0;1;1;0;1;0;1;48.48;191000
-23.47;-46.64;1;0;0;1;1;0;1;1;0;2;42.6;177000
-23.47;-46.64;2;0;0;0;1;0;0;1;0;2;48.48;210000
-23.47;-46.64;2;0;0;1;1;0;0;1;0;1;48.48;220000
-23.49;-46.63;2;1;1;1;1;1;1;1;0;2;68.22;442000
-23.49;-46.63;2;1;1;1;1;1;0;2;1;2;73.13;492000
-23.49;-46.63;2;1;1;1;1;1;0;1;0;2;67.3;453000
-23.49;-46.63;2;1;1;1;1;1;0;2;1;3;85.21;615000
-23.49;-46.64;2;1;1;1;1;1;1;2;1;3;80.12;528000
-23.49;-46.64;2;1;1;1;1;1;0;3;3;3;143;1250000
-23.49;-46.64;2;1;1;1;1;1;1;3;3;3;145.65;940000
-23.49;-46.64;2;1;1;1;1;1;1;3;3;3;145.65;1210000
-23.49;-46.64;2;1;1;1;1;1;1;1;1;2;71.4;590000
-23.49;-46.64;2;1;1;1;1;1;0;2;1;2;71.4;495000
